Car_ID,Brand,Model,Model_Ye,Kilometer,Fuel_Type,Transmiss,Owner_Ty,Engine_CC,Max_Pow,Mileage_k,Seats,Condition_Score,Accidents,Price_USD
ID_04231,DS,DS7,2016,132573,Hybrid,Manual,Second,1600,115,17.8,5,7,0,2000
ID_04232,BYD,Yuan Plus,2019,4524,Hybrid,Manual,First,2000,160,18.5,5,2,0,2547
ID_04233,Vauxhall,Insignia,2011,178236,Diesel,Manual,First,1000,84,12.4,5,8,0,2000
ID_04234,BMW,M2,2016,10536,Diesel,Manual,Third,3000,254,21.0,5,10,0,22523
ID_04235,GMC,Terrain,2018,191988,Diesel,Automatic,First,2000,162,19.2,5,2,0,2000
ID_04236,Zotye,T600,2015,29243,Diesel,Manual,First,1000,115,18.4,5,9,0,5628
ID_04237,Dodge,Journey,2023,201159,Electric,Automatic,First,1000,80,15.7,5,3,0,2000
ID_04238,Nissan,Altima,2022,112621,Electric,Manual,First,2000,151,16.4,5,2,0,2000
ID_04239,Porsche,718,2019,182380,Electric,Automatic,Third,1200,133,12.5,5,4,0,3805
ID_04240,Zotye,T600,2020,168970,Hybrid,Manual,Second,1200,75,10.9,5,2,0,2000
ID_04241,DS,DS7,2024,17833,Electric,Automatic,Third,2000,135,11.4,5,10,0,23105
ID_04242,Hyundai,IONIQ 5,2014,116784,Electric,Manual,Second,1600,148,21.4,5,4,0,2000
ID_04243,Suzuki,Baleno,2023,119937,Hybrid,Automatic,Third,1000,110,14.7,5,2,0,2121
ID_04244,Chevrolet,Tahoe,2011,163596,Diesel,Manual,Second,2000,139,17.5,5,10,0,2000
ID_04245,Vauxhall,Astra,2024,114234,Petrol,Automatic,First,1200,127,14.9,5,1,0,2000
ID_04246,Jeep,Compass,2013,51528,Diesel,Automatic,First,4000,328,17.0,7,10,1,9433
ID_04247,NIO,ET5,2018,172705,Electric,Manual,First,1000,86,19.7,5,7,0,2000
ID_04248,Volvo,XC40,2011,128199,Electric,Automatic,Third,4000,301,13.7,2,5,1,2000
ID_04249,Zotye,T600,2015,18602,Petrol,Automatic,First,2000,162,10.4,5,10,1,5537
ID_04250,Mazda,Mazda 6,2020,171509,Diesel,Automatic,First,2000,162,20.2,5,5,1,2253
ID_04251,Porsche,911,2019,204588,Electric,Automatic,First,2000,167,14.8,5,10,1,7849
ID_04252,Tesla,Model X,2010,12440,Hybrid,Automatic,First,1600,143,18.7,5,8,0,5289
ID_04253,Subaru,BRZ,2024,30362,Hybrid,Automatic,First,2000,146,11.7,5,2,0,4299
ID_04254,Kia,Stinger,2013,2842,Petrol,Automatic,First,1000,81,19.6,5,10,0,6002
ID_04255,Toyota,Sequoia,2023,147226,Diesel,Automatic,Second,2000,171,20.5,5,10,0,6649
ID_04256,Peugeot,5008,2024,175230,Electric,Automatic,First,2000,170,17.5,5,5,0,3118
ID_04257,XPeng,G9,2014,177871,Diesel,Automatic,First,1000,60,11.4,5,7,0,2000
ID_04258,Lincoln,Aviator,2010,51524,Diesel,Automatic,First,3000,232,10.1,2,7,0,5328
ID_04259,Ford,Maverick,2012,168017,Diesel,Automatic,First,1200,97,19.2,5,8,0,2000
ID_04260,Vauxhall,Corsa,2010,199040,Diesel,Manual,First,1600,130,11.9,5,10,1,2000
ID_04261,Cupra,Formentor,2023,130477,Electric,Automatic,First,1200,110,10.5,5,4,0,2747
ID_04262,Brilliance,V3,2011,7015,Electric,Manual,Second,1600,156,12.6,5,2,0,2000
ID_04263,Lucid,Air,2020,155147,Diesel,Manual,First,1600,162,12.9,5,5,0,2000
ID_04264,Tesla,Model 3,2013,19969,Petrol,Manual,Second,3000,217,10.2,5,3,0,3704
ID_04265,MG,HS,2022,78321,Petrol,Automatic,First,1000,98,19.4,5,9,0,9534
ID_04266,Volvo,C40,2015,102567,Diesel,Automatic,Second,3000,220,13.9,7,1,0,2000
ID_04267,Hummer,EV,2020,28550,Petrol,Automatic,First,1200,100,20.4,5,5,1,4791
ID_04268,Cupra,Born,2019,125861,Hybrid,Automatic,Third,1000,89,17.9,5,4,0,2383
ID_04269,Rivian,R1S,2014,198192,Petrol,Manual,Second,2000,143,21.2,5,9,0,2000
ID_04270,Honda,ZRV,2016,7240,Electric,Automatic,First,1200,109,18.7,5,10,1,4752
ID_04271,Suzuki,Ciaz,2023,199969,Hybrid,Automatic,First,1000,73,11.7,5,10,0,6972
ID_04272,Brilliance,V3,2019,215649,Electric,Manual,First,2000,181,13.3,5,2,0,2000
ID_04273,Ford,Mustang,2023,112261,Diesel,Automatic,First,1600,117,18.5,5,9,1,9847
ID_04274,MG,Marvel R,2023,197494,Electric,Automatic,Second,1000,90,11.7,5,8,0,4648
ID_04275,Brilliance,V3,2010,35607,Hybrid,Manual,Second,1600,155,10.3,5,5,0,2000
ID_04276,Tesla,Model Y,2015,90683,Petrol,Automatic,First,3000,237,15.1,5,5,0,6819
ID_04277,Lucid,Air,2024,130886,Petrol,Automatic,First,2000,142,12.5,5,5,1,5651
ID_04278,Porsche,Taycan,2013,201449,Hybrid,Automatic,Third,1200,126,17.2,5,5,0,2775
ID_04279,BMW,X3,2016,33083,Petrol,Manual,Second,2500,197,15.8,5,7,0,11837
ID_04280,Foton,Tunland,2015,122949,Petrol,Manual,First,1000,105,12.9,5,4,0,2000
ID_04281,Lincoln,Navigator,2017,48904,Petrol,Automatic,Third,2000,160,15.0,5,8,0,10117
ID_04282,Renault,Duster,2018,210848,Hybrid,Automatic,First,2000,150,15.5,5,2,0,2000
ID_04283,Land Rover,Discovery,2019,84693,Diesel,Automatic,Third,1600,121,21.0,5,5,0,11473
ID_04284,Renault,Kwid,2013,203396,Electric,Manual,Fourth & Above,1600,119,20.4,5,3,0,2000
ID_04285,BYD,Han,2018,212012,Hybrid,Manual,First,2000,179,12.7,5,5,1,2000
ID_04286,Kia,Picanto,2016,122246,Electric,Automatic,Fourth & Above,1200,94,10.9,5,4,0,2000
ID_04287,Mitsubishi,Lancer,2023,76379,Electric,Automatic,Fourth & Above,2000,168,18.3,5,6,0,8602
ID_04288,XPeng,P7,2012,108588,Petrol,Automatic,Second,1000,115,17.6,5,9,0,2000
ID_04289,Tesla,Cybertruck,2014,132340,Petrol,Automatic,Fourth & Above,3000,238,15.2,7,10,0,10812
ID_04290,Cupra,Leon,2022,121681,Petrol,Automatic,First,1200,112,17.9,5,2,0,2000
ID_04291,JAC,T6,2018,61949,Hybrid,Manual,Second,1600,147,21.1,5,5,1,2000
ID_04292,NIO,ES8,2010,94317,Electric,Manual,Third,1000,90,13.2,5,6,0,2000
ID_04293,Vauxhall,Corsa,2021,137971,Diesel,Manual,Second,2000,138,10.8,5,9,0,9255
ID_04294,Lucid,Air,2016,115159,Electric,Automatic,First,1600,154,19.0,5,7,0,3338
ID_04295,Cupra,Tavascan,2012,94931,Electric,Manual,Second,1600,160,17.4,5,3,0,2000
ID_04296,Changan,CS35,2013,146034,Electric,Automatic,First,2000,159,10.7,5,9,0,2000
ID_04297,Lada,Granta,2013,92047,Electric,Automatic,First,1600,108,19.8,5,6,0,2000
ID_04298,Peugeot,3008,2020,27775,Petrol,Automatic,Third,1200,122,13.3,5,6,0,8449
ID_04299,Audi,e-tron,2014,59394,Electric,Automatic,Second,3000,254,18.2,2,3,0,3172
ID_04300,Acura,ILX,2015,128887,Electric,Automatic,First,3000,246,19.9,7,1,0,2000
ID_04301,Acura,Integra,2020,188683,Electric,Automatic,First,1600,152,13.7,5,8,1,13388
ID_04302,Cadillac,XT4,2013,143863,Electric,Automatic,First,2000,168,12.4,5,10,0,8004
ID_04303,Tesla,Model X,2010,205051,Petrol,Manual,First,3000,213,10.7,5,7,0,2000
ID_04304,Suzuki,Baleno,2014,161527,Diesel,Automatic,First,1000,114,15.5,5,6,0,2000
ID_04305,Mitsubishi,Montero,2010,28745,Hybrid,Manual,Second,1000,101,17.6,5,5,0,2000
ID_04306,Jeep,Compass,2015,130240,Diesel,Manual,Third,1200,134,13.8,5,4,0,4547
ID_04307,Dongfeng,S30,2011,52987,Electric,Manual,First,1200,93,19.2,5,6,0,2000
ID_04308,Lada,Vesta,2013,169078,Electric,Automatic,First,1000,93,17.7,5,9,0,2000
ID_04309,Chevrolet,Equinox,2018,125295,Diesel,Automatic,First,1600,131,20.0,5,8,0,2000
ID_04310,Seat,Ateca,2011,107334,Hybrid,Manual,Third,1000,67,13.0,5,6,0,2000
ID_04311,JAC,T6,2013,197336,Diesel,Automatic,First,1000,115,14.7,5,5,0,2000
ID_04312,Changan,UNI-T,2014,107635,Hybrid,Automatic,First,1000,82,13.6,5,6,1,2000
ID_04313,Alfa Romeo,Giulia,2012,128521,Petrol,Automatic,First,3000,205,16.6,2,8,0,5886
ID_04314,Cupra,Formentor,2014,200050,Diesel,Automatic,First,2000,135,13.5,5,8,0,2000
ID_04315,FAW,Vita,2014,141938,Electric,Automatic,Second,1000,69,13.8,5,9,0,2000
ID_04316,Rivian,R1T,2011,102690,Petrol,Manual,First,1200,91,19.6,5,2,0,2000
ID_04317,Abarth,595,2013,172443,Petrol,Automatic,First,1200,118,16.3,5,9,1,2000
ID_04318,Dodge,Hornet,2016,107394,Petrol,Automatic,Second,2000,141,17.2,5,6,0,2000
ID_04319,Saturn,Sky,2012,76019,Electric,Manual,First,1200,98,20.1,5,1,0,2000
ID_04320,Alfa Romeo,Tonale,2013,213196,Electric,Manual,Second,1200,122,20.5,5,3,0,2000
ID_04321,Infiniti,QX50,2015,81453,Petrol,Automatic,First,2000,190,14.0,5,5,0,5897
ID_04322,MG,Marvel R,2010,117025,Electric,Manual,First,2000,164,13.6,5,7,0,2000
ID_04323,Kia,Stinger,2021,33866,Hybrid,Manual,Second,2000,144,18.1,5,7,0,7558
ID_04324,Kia,Forte,2014,95974,Petrol,Manual,First,1600,143,13.9,5,9,0,3470
ID_04325,SsangYong,Rexton,2012,202492,Petrol,Automatic,First,1600,154,12.3,5,10,0,2000
ID_04326,Lada,Granta,2017,185686,Petrol,Manual,Second,1000,110,17.1,5,10,0,2000
ID_04327,Peugeot,208,2019,30983,Petrol,Automatic,First,1000,119,12.0,5,1,0,2000
ID_04328,Cupra,Tavascan,2016,152901,Diesel,Manual,Second,2000,154,20.7,5,1,0,2000
ID_04329,Toyota,Highlander,2019,81862,Petrol,Automatic,First,1000,74,19.0,5,5,0,4213
ID_04330,Vauxhall,Insignia,2022,182755,Electric,Manual,First,2000,147,20.6,5,10,0,5346
ID_04331,Opel,Mokka,2019,203533,Petrol,Manual,Second,1000,101,16.7,5,10,0,2000
ID_04332,Vauxhall,Corsa,2019,176944,Petrol,Automatic,First,1200,120,18.1,5,10,0,2000
ID_04333,Renault,Sandero,2017,213069,Electric,Manual,Second,1600,155,16.3,5,4,0,2000
ID_04334,BMW,X3,2010,185168,Hybrid,Automatic,Third,1600,135,15.1,5,6,0,2000
ID_04335,Tesla,Model S,2016,217402,Diesel,Manual,Third,2500,170,16.9,5,9,0,9847
ID_04336,Seat,Leon,2020,191153,Petrol,Manual,Second,1200,113,11.0,5,2,0,2000
ID_04337,Porsche,Taycan,2010,152877,Electric,Manual,Fourth & Above,1200,76,17.0,5,6,0,2000
ID_04338,Brilliance,V5,2023,109614,Electric,Manual,First,1600,121,18.9,5,6,0,8899
ID_04339,Nissan,Altima,2017,32995,Petrol,Automatic,Second,1000,72,17.9,5,9,0,6584
ID_04340,Skoda,Octavia,2021,127316,Diesel,Manual,First,2000,168,11.5,5,10,1,5207
ID_04341,Chevrolet,Aveo,2017,94578,Hybrid,Automatic,Third,1600,123,21.9,5,3,0,2000
ID_04342,Volkswagen,Polo,2012,190853,Petrol,Automatic,First,1200,102,20.2,5,9,0,2000
ID_04343,Ram,1500,2023,138750,Diesel,Automatic,First,1600,112,10.3,5,2,0,2000
ID_04344,Volvo,XC90,2023,57270,Diesel,Automatic,First,1200,117,12.4,5,9,0,23827
ID_04345,Porsche,Taycan,2020,196207,Hybrid,Manual,First,2500,191,17.9,5,7,0,13525
ID_04346,Cupra,Born,2021,129530,Hybrid,Automatic,Fourth & Above,1200,117,10.2,5,5,0,2932
ID_04347,Lincoln,Aviator,2012,126716,Hybrid,Automatic,Third,2000,153,12.1,5,4,0,2000
ID_04348,Subaru,Forester,2012,52339,Electric,Manual,First,2000,176,11.6,5,6,0,2000
ID_04349,Geely,Okavango,2024,183053,Electric,Manual,Third,1200,77,12.9,5,2,0,2000
ID_04350,Nissan,GT-R,2023,96523,Diesel,Automatic,First,1600,131,20.7,5,4,0,5129
ID_04351,Suzuki,Swift,2023,128487,Hybrid,Automatic,Second,1000,114,13.9,5,8,1,3775
ID_04352,Suzuki,Vitara,2010,208055,Hybrid,Automatic,Second,1200,98,10.2,5,4,0,2000
ID_04353,Geely,Okavango,2019,77423,Petrol,Manual,First,1000,78,16.1,5,6,0,5304
ID_04354,MG,MG5,2010,182417,Hybrid,Automatic,First,1200,94,21.1,5,6,1,2000
ID_04355,Seat,Arona,2020,115787,Petrol,Automatic,First,1000,91,15.8,5,6,0,4706
ID_04356,Peugeot,408,2017,74949,Diesel,Manual,First,1000,115,15.6,5,1,0,2000
ID_04357,Acura,Integra,2018,159772,Electric,Manual,First,3000,230,20.7,7,2,0,3645
ID_04358,Abarth,695,2013,32443,Hybrid,Automatic,First,2000,142,17.2,5,6,0,3268
ID_04359,NIO,ES8,2018,114757,Hybrid,Automatic,First,2000,154,19.2,5,4,1,2000
ID_04360,Lincoln,MKZ,2018,106311,Hybrid,Automatic,Third,2000,163,21.0,5,4,1,6408
ID_04361,Vauxhall,Corsa,2017,48760,Electric,Automatic,First,2000,187,21.5,5,6,0,5290
ID_04362,Tesla,Model 3,2023,189454,Petrol,Automatic,First,2500,212,11.2,5,5,0,19308
ID_04363,Hummer,H2,2013,72625,Hybrid,Manual,Second,1600,146,18.0,5,1,0,2000
ID_04364,Lucid,Air,2014,34362,Electric,Manual,First,2000,170,16.9,5,3,0,2000
ID_04365,Chevrolet,Silverado,2020,181183,Hybrid,Manual,Second,1000,68,22.0,5,10,0,4834
ID_04366,Brilliance,V5,2018,41373,Petrol,Automatic,First,1200,85,17.5,5,6,0,4689
ID_04367,Dodge,Charger,2015,151917,Diesel,Manual,Second,1200,103,12.9,5,4,0,2000
ID_04368,DS,DS3,2017,199772,Diesel,Manual,First,2000,188,19.0,5,7,0,2000
ID_04369,Ford,Expedition,2017,145756,Hybrid,Automatic,Second,1600,110,16.5,5,7,1,2000
ID_04370,Geely,GX3,2023,208484,Petrol,Manual,Second,1000,98,13.5,5,8,0,8023
ID_04371,MG,MG3,2023,5057,Petrol,Automatic,Second,1000,109,16.6,5,4,1,4420
ID_04372,Kia,Sportage,2021,137621,Electric,Automatic,First,1600,156,18.0,5,9,0,6049
ID_04373,Tesla,Model 3,2015,27165,Hybrid,Automatic,Second,4000,303,20.5,7,3,0,4100
ID_04374,NIO,ET5,2010,11757,Electric,Manual,Second,1200,89,15.5,5,10,0,3844
ID_04375,Opel,Corsa,2020,213842,Petrol,Automatic,Second,1600,106,13.3,5,1,1,2000
ID_04376,Zotye,T600,2019,211519,Electric,Automatic,Second,1200,121,13.0,5,3,0,2000
ID_04377,Lincoln,Navigator,2022,193672,Hybrid,Manual,First,3000,203,20.5,5,7,0,17867
ID_04378,MG,RX5,2010,207359,Petrol,Automatic,First,2000,143,13.9,5,3,0,2000
ID_04379,Ram,2500,2018,157935,Hybrid,Manual,First,1000,120,12.3,5,4,0,2000
ID_04380,Polestar,Polestar 3,2022,184925,Hybrid,Automatic,First,1000,104,12.9,5,4,0,2000
ID_04381,Seat,Ibiza,2022,190712,Diesel,Manual,Second,1200,118,12.8,5,10,0,4476
ID_04382,Volkswagen,Passat,2010,185492,Diesel,Manual,First,1000,85,12.1,5,10,0,2000
ID_04383,Mercedes-Benz,GLC,2018,93521,Electric,Manual,Third,1200,116,14.5,5,4,0,5636
ID_04384,Vauxhall,Insignia,2011,58914,Diesel,Automatic,Third,2000,176,14.1,5,7,0,2328
ID_04385,Cupra,Tavascan,2019,104688,Diesel,Manual,First,2000,156,10.6,5,10,0,9320
ID_04386,Lada,Vesta,2022,16481,Diesel,Manual,Third,2000,184,18.1,5,8,0,12583
ID_04387,Mazda,CX-30,2013,37989,Diesel,Manual,First,1200,94,17.8,5,6,0,3221
ID_04388,Infiniti,Q60,2013,205227,Diesel,Manual,First,1200,82,20.8,5,5,0,2000
ID_04389,Cupra,Leon,2019,111348,Diesel,Manual,Fourth & Above,1600,131,12.1,5,8,1,2376
ID_04390,Toyota,Prius,2012,197470,Diesel,Automatic,First,2000,182,16.1,5,6,0,2000
ID_04391,FAW,Bestune T77,2016,185709,Petrol,Automatic,First,1600,138,12.5,5,5,0,2000
ID_04392,SsangYong,Rexton,2017,23622,Diesel,Automatic,Second,1000,76,13.4,5,1,0,2000
ID_04393,Infiniti,QX80,2020,122192,Diesel,Manual,First,2000,145,21.6,5,5,0,7460
ID_04394,Chevrolet,Suburban,2017,53196,Electric,Manual,Fourth & Above,1000,60,12.9,5,7,0,5612
ID_04395,Renault,Duster,2013,140219,Electric,Automatic,Third,1000,101,10.5,5,8,1,2000
ID_04396,Cupra,Formentor,2021,146858,Petrol,Manual,Second,1200,78,18.6,5,8,0,2654
ID_04397,Renault,Arkana,2024,38666,Hybrid,Automatic,Third,1200,87,11.1,5,10,0,22229
ID_04398,Seat,Arona,2021,166036,Electric,Automatic,First,2000,149,18.0,5,6,0,3582
ID_04399,Dongfeng,S30,2022,139197,Electric,Manual,Second,1600,136,13.8,5,3,1,2000
ID_04400,Honda,Pilot,2010,112087,Petrol,Automatic,Second,1000,96,13.8,5,1,0,2000
ID_04401,Saturn,Ion,2010,81474,Diesel,Manual,First,2000,132,11.8,5,3,0,2000
ID_04402,DS,DS3,2013,5047,Petrol,Manual,Third,1600,129,12.2,5,5,0,3767
ID_04403,Saturn,Ion,2021,140070,Hybrid,Manual,First,1200,124,10.4,5,7,0,2221
ID_04404,Changan,CS35,2022,147162,Diesel,Automatic,First,1200,111,16.7,5,7,0,3633
ID_04405,Land Rover,Range Rover Sport,2018,184477,Electric,Manual,First,2000,158,14.7,5,1,0,2000
ID_04406,Ram,2500,2022,144580,Hybrid,Manual,Second,2000,143,21.9,5,1,0,2000
ID_04407,Brilliance,V5,2011,50858,Electric,Automatic,First,2000,131,16.3,5,3,0,2000
ID_04408,Zotye,T600,2017,148379,Diesel,Manual,Second,1000,81,19.1,5,6,0,2000
ID_04409,FAW,Bestune T77,2017,64710,Electric,Manual,Third,1200,103,15.1,5,3,1,2000
ID_04410,Dodge,Hornet,2013,38101,Petrol,Manual,First,1000,103,11.8,5,9,0,2529
ID_04411,BMW,Serie 1,2017,13207,Diesel,Manual,Second,4000,275,11.7,5,4,0,8218
ID_04412,Audi,A1,2018,55707,Electric,Manual,First,2000,136,14.6,5,9,0,20236
ID_04413,Wuling,Almaz,2013,9360,Diesel,Manual,First,1600,109,12.8,5,3,0,2000
ID_04414,Lucid,Air,2021,201774,Hybrid,Manual,First,1200,74,19.7,5,8,0,2568
ID_04415,Haval,Jolion,2024,138389,Electric,Automatic,First,1000,102,15.8,5,7,0,9302
ID_04416,Haval,Jolion,2015,89408,Hybrid,Manual,First,1600,136,17.3,5,4,1,2000
ID_04417,Geely,Okavango,2013,40645,Hybrid,Manual,First,1600,151,20.6,5,3,0,2000
ID_04418,Foton,Sauvana,2023,195953,Petrol,Manual,First,1000,118,14.9,5,3,0,2060
ID_04419,Dodge,Charger,2010,187651,Electric,Automatic,First,2000,132,20.5,5,8,1,2000
ID_04420,Alfa Romeo,Giulia,2018,213184,Diesel,Manual,First,2500,215,17.4,5,6,0,7137
ID_04421,Cupra,Leon,2022,113125,Diesel,Automatic,Second,1200,95,15.5,5,6,0,4449
ID_04422,Hyundai,IONIQ 6,2017,149189,Diesel,Manual,First,1600,149,15.7,5,9,0,2776
ID_04423,BYD,Han,2010,77846,Diesel,Automatic,First,1000,97,17.3,5,7,1,2000
ID_04424,Dongfeng,T5,2021,157254,Petrol,Manual,First,1200,80,19.7,5,1,1,2000
ID_04425,Land Rover,Discovery,2014,209718,Hybrid,Automatic,First,1200,119,13.6,5,3,0,2000
ID_04426,Lucid,Air,2023,37802,Hybrid,Manual,First,1200,91,11.4,5,2,0,2234
ID_04427,Ford,Ranger,2012,85870,Petrol,Automatic,Second,2000,190,10.6,5,9,0,2000
ID_04428,Haval,Jolion,2011,79005,Electric,Automatic,Third,1200,126,18.4,5,9,0,2000
ID_04429,Ford,Bronco,2014,31601,Hybrid,Automatic,Second,1000,108,19.3,5,2,0,2000
ID_04430,Peugeot,3008,2021,52463,Electric,Automatic,Third,1600,154,20.3,5,4,0,5243
ID_04431,FAW,Vita,2022,71485,Hybrid,Automatic,First,2000,169,12.4,5,4,0,3769
ID_04432,BMW,Serie 1,2017,211474,Electric,Automatic,First,4000,329,16.0,5,2,0,2000
ID_04433,FAW,Bestune T77,2011,188561,Electric,Automatic,First,1200,100,18.5,5,8,0,2000
ID_04434,Volkswagen,Passat,2020,45854,Petrol,Manual,First,1200,94,11.8,5,10,0,7564
ID_04435,Alfa Romeo,4C,2015,23718,Diesel,Automatic,Third,2000,178,17.3,5,5,0,7643
ID_04436,Tesla,Model Y,2022,211064,Diesel,Automatic,Fourth & Above,3000,213,12.9,5,8,0,13605
ID_04437,Jeep,Wrangler,2018,55899,Electric,Manual,First,4000,298,12.9,2,9,0,14144
ID_04438,XPeng,P7,2010,27284,Hybrid,Automatic,First,2000,166,20.9,5,5,0,2000
ID_04439,SsangYong,Korando,2010,217888,Petrol,Manual,First,1600,104,17.4,5,3,0,2000
ID_04440,SsangYong,Rexton,2021,71228,Electric,Automatic,Second,2000,154,18.2,5,10,0,10426
ID_04441,Land Rover,Range Rover Sport,2010,98111,Hybrid,Automatic,First,4000,280,15.4,2,5,0,2713
ID_04442,Brilliance,V3,2016,101829,Hybrid,Automatic,First,1600,138,12.7,5,8,0,3162
ID_04443,Opel,Corsa,2019,178130,Petrol,Manual,First,2000,159,20.0,5,6,1,2000
ID_04444,Mitsubishi,ASX,2021,116331,Hybrid,Manual,Second,1200,104,19.5,5,6,0,3133
ID_04445,Great Wall,Poer,2018,111647,Diesel,Automatic,Fourth & Above,1200,79,19.0,5,8,0,5529
ID_04446,Dodge,Journey,2024,46415,Hybrid,Automatic,First,1600,107,12.2,5,8,0,15928
ID_04447,Mitsubishi,Montero,2013,85591,Petrol,Automatic,First,1600,104,12.6,5,6,0,2000
ID_04448,Honda,Odyssey,2024,41331,Electric,Automatic,First,1600,117,10.9,5,6,0,8958
ID_04449,Chevrolet,Silverado,2020,210612,Hybrid,Manual,Second,2000,178,12.3,5,4,0,2000
ID_04450,Seat,Ibiza,2021,90353,Petrol,Automatic,First,1600,132,11.3,5,1,0,2000
ID_04451,Infiniti,QX50,2017,18908,Petrol,Manual,First,2000,184,20.1,5,6,0,12924
ID_04452,Toyota,Sequoia,2024,200000,Hybrid,Manual,Second,1200,83,17.3,5,8,1,7558
ID_04453,Zotye,SR9,2014,86224,Electric,Manual,Second,2000,179,18.1,5,8,0,2000
ID_04454,Dodge,Journey,2024,77295,Hybrid,Manual,Second,2000,137,19.0,5,2,0,2829
ID_04455,Acura,ILX,2021,57483,Petrol,Manual,Second,2500,197,18.5,5,10,0,34115
ID_04456,Foton,Sauvana,2011,76505,Petrol,Manual,Second,2000,173,13.7,5,10,1,2000
ID_04457,Polestar,Polestar 2,2015,20016,Petrol,Manual,First,1000,83,13.3,5,1,0,2000
ID_04458,Kia,Sorento,2013,55437,Electric,Automatic,First,1000,104,18.7,5,10,0,2946
ID_04459,Audi,Q7,2024,216155,Hybrid,Manual,First,2000,188,15.0,5,4,0,14198
ID_04460,BAIC,BJ40,2019,159350,Petrol,Automatic,First,2000,165,20.6,5,9,0,6073
ID_04461,Polestar,Polestar 3,2014,124818,Electric,Automatic,Second,2000,142,10.3,5,8,0,2000
ID_04462,Lincoln,Aviator,2010,187799,Electric,Automatic,First,1600,148,22.0,5,7,0,2000
ID_04463,Mazda,Mazda 6,2023,158258,Diesel,Manual,Second,1200,116,13.0,5,8,0,4407
ID_04464,Tesla,Model Y,2012,172881,Diesel,Automatic,First,3000,231,10.2,7,8,0,3375
ID_04465,Toyota,Corolla,2015,14843,Diesel,Automatic,Third,2000,140,13.6,5,4,0,2279
ID_04466,JAC,SEI3,2022,198471,Electric,Automatic,Second,1000,76,11.8,5,10,0,8536
ID_04467,Honda,Pilot,2016,140637,Hybrid,Automatic,Second,2000,175,13.6,5,1,0,2000
ID_04468,Opel,Corsa,2018,211601,Hybrid,Automatic,First,2000,169,20.2,5,1,0,2000
ID_04469,GMC,Canyon,2013,85851,Diesel,Manual,Second,1000,85,21.8,5,2,0,2000
ID_04470,Skoda,Kamiq,2023,17702,Petrol,Automatic,Second,1600,121,10.6,5,3,0,5028
ID_04471,Hyundai,Creta,2012,154357,Diesel,Automatic,Second,2000,164,21.8,5,9,0,2000
ID_04472,Vauxhall,Astra,2023,74511,Petrol,Automatic,Second,2000,155,14.6,5,7,1,5692
ID_04473,Lucid,Air,2016,63604,Petrol,Manual,First,1200,105,19.0,5,8,0,5064
ID_04474,Haval,H6,2024,133028,Petrol,Manual,First,1600,117,16.4,5,4,0,6248
ID_04475,Acura,MDX,2013,207137,Hybrid,Automatic,First,2000,148,10.5,5,10,0,3044
ID_04476,Cupra,Formentor,2017,22490,Diesel,Automatic,Second,1600,103,12.2,5,5,0,4471
ID_04477,Kia,Seltos,2010,147138,Hybrid,Automatic,First,1600,160,20.8,5,9,0,2000
ID_04478,JAC,SEI3,2011,127692,Hybrid,Manual,First,1200,87,10.5,5,9,0,2000
ID_04479,Cupra,Born,2011,79919,Electric,Automatic,Fourth & Above,1600,139,14.8,5,7,0,2000
ID_04480,Genesis,GV80,2010,67357,Diesel,Automatic,Second,1200,115,15.4,5,5,1,2000
ID_04481,Renault,Koleos,2011,158636,Electric,Automatic,First,2000,168,16.8,5,5,1,2000
ID_04482,Brilliance,V3,2019,119727,Petrol,Manual,Second,1200,80,16.6,5,10,0,8277
ID_04483,Brilliance,V3,2015,158605,Electric,Manual,First,2000,152,14.4,5,3,1,2000
ID_04484,XPeng,G3,2015,147414,Petrol,Manual,Second,1000,106,20.8,5,5,0,2000
ID_04485,Zotye,T600,2024,78079,Diesel,Automatic,First,2000,140,13.1,5,4,1,3357
ID_04486,Saturn,Vue,2011,68445,Electric,Automatic,First,1600,107,15.5,5,8,0,2000
ID_04487,Foton,Tunland,2011,99997,Petrol,Manual,Second,1200,101,17.4,5,6,0,2000
ID_04488,Genesis,GV70,2014,50820,Electric,Automatic,First,1200,80,20.8,5,4,0,5996
ID_04489,Chevrolet,Blazer,2016,56357,Hybrid,Automatic,First,2000,159,21.8,5,5,0,2479
ID_04490,SsangYong,Tivoli,2010,193300,Petrol,Manual,First,1200,89,20.8,5,6,0,2000
ID_04491,Wuling,Almaz,2019,194591,Diesel,Manual,Second,2000,175,21.8,5,3,0,2000
ID_04492,Land Rover,Range Rover Velar,2012,34883,Petrol,Automatic,Second,3000,244,13.6,2,6,0,6171
ID_04493,Kia,Forte,2011,204618,Diesel,Manual,First,1600,136,18.8,5,7,0,2000
ID_04494,Dodge,Journey,2022,11992,Hybrid,Automatic,First,2000,149,10.7,5,7,1,5537
ID_04495,Volkswagen,Virtus,2021,103639,Electric,Automatic,First,1200,111,14.0,5,1,0,2000
ID_04496,Geely,Emgrand,2011,209168,Diesel,Manual,First,1600,133,18.4,5,9,1,2000
ID_04497,Foton,Tunland,2019,36655,Hybrid,Manual,First,1000,93,15.8,5,2,0,2000
ID_04498,Hummer,EV,2024,90812,Hybrid,Automatic,First,1000,120,19.2,5,9,0,10392
ID_04499,Seat,Toledo,2022,47879,Petrol,Manual,First,2000,182,15.3,5,7,0,7783
